id,address,area,room,bathroom,garage,amenities,price,condo
2518395107,"Rua Guararapes, 305 - Brooklin, São Paulo - SP",35,1,1,1,"Piscina
Churrasqueira
Ar-condicionado
Elevador
Cozinha",R$ 2.700 /mês,R$ 550
2513448856,"Rua Doutor Brasílio Rodrigues dos Santos, 151 - Jardim Morro Verde, São Paulo - SP",56,2,1,1,"Varanda
Academia
Churrasqueira
Garagem
Cozinha",R$ 1.200 /mês,R$ 600
2515280382,"Rua Doutor Fadlo Haidar, 170 - Vila Olímpia, São Paulo - SP",39,1,1,1,"Área de serviço
Salão de festas",R$ 3.185 /mês,R$ 600
2516640895,"Avenida Brigadeiro Luís Antônio, 2808 - Jardim Paulista, São Paulo - SP",45,1,1,1,"Academia
Segurança 24h
Salão de jogos",R$ 2.080 /mês,R$ 560
2519472259,"Rua General Jardim, 658 - Vila Buarque, São Paulo - SP",57,1,1,1,"Elevador
Armário na cozinha
Interfone
Recepção",R$ 1.400 /mês,R$ 1.042
2518376577,"Campo Belo, São Paulo - SP",37,1,1,1,"Mobiliado
Academia
Churrasqueira
Ar-condicionado
Espaço gourmet",R$ 3.200 /mês,R$ 450
2518834902,"Rua Domingos Fasolari - Casa Verde, São Paulo - SP",89,3,2,2,"Piscina
Varanda gourmet
Academia
Churrasqueira
Elevador",R$ 2.800 /mês,R$ 650
2512882178,"Rua Paraná, 123 - Brás, São Paulo - SP",46,1,1,1,"Piscina
Varanda
Academia
Churrasqueira
Elevador",R$ 1.800 /mês,R$ 431
2515987277,"Santana, São Paulo - SP",40,2,1,--,"Cozinha
Área de serviço
Jardim
Perto de vias de acesso
Sistema de alarme",R$ 1.530 /mês,R$ 350
2518051734,"Rua Arizona - Brooklin, São Paulo - SP",93,3,3,2,"Cozinha
Espaço gourmet
Área de serviço
Segurança 24h
Depósito",R$ 5.000 /mês,R$ 850
2509078103,"Rua Henri Dunant - Chácara Santo Antônio, São Paulo - SP",55,1,1,1,"Piscina
Varanda
Academia
Elevador
Playground",R$ 4.000 /mês,R$ 800
2452061129,"Rua Nova York, 161 - Brooklin, São Paulo - SP",187,4,5,3,"Piscina
Academia
Churrasqueira
Ar-condicionado
Elevador",R$ 16.000 /mês,R$ 1.800
2516278680,"Tatuapé, São Paulo - SP",59,2,1,1,"Piscina
Varanda
Churrasqueira
Garagem
Elevador",R$ 2.500 /mês,R$ 446
2466083982,"Rua Adalívia de Toledo - Real Parque, São Paulo - SP",326,3,3,3,"Piscina
Varanda gourmet
Ar-condicionado
Elevador
Cozinha",R$ 7.500 /mês,R$ 3.422
2509230496,"Alameda Jaú, 1474 - Jardim Paulista, São Paulo - SP",100,2,1,1,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",R$ 3.878 /mês,R$ 2.410
2487671330,"Rua Pageú, 80 - Vila Mariana, São Paulo - SP",108,2,3,2,"Piscina
Varanda
Academia
Churrasqueira
Garagem",R$ 4.000 /mês,R$ 969
2519318516,"Santa Cecília, São Paulo - SP",95,2,3,--,"Área de serviço
Armário na cozinha
Interfone",R$ 3.400 /mês,R$ 792
2507234511,"Rua Apinajés - Perdizes, São Paulo - SP",42,1,1,1,"Piscina
Academia
Garagem
Segurança 24h
Jardim",R$ 1.896 /mês,R$ 1.603
2510422366,"Praça General Porto Carreiro, 0 - Jaguaré, São Paulo - SP",74,3,2,2,"Piscina
Academia
Churrasqueira
Jardim
Playground",R$ 1.500 /mês,R$ 643
2517798621,"Rua Padre José de Anchieta, 657 - Alto Da Boa Vista, São Paulo - SP",117,3,4,2,"Espaço gourmet
Salão de jogos",R$ 4.500 /mês,R$ 980
2512833175,"Rua Estado de Israel, 465 - Vila Clementino, São Paulo - SP",140,3,2,1,"Área de serviço
Salão de festas
Salão de jogos",R$ 3.990 /mês,R$ 1.144
2517325653,"Brooklin, São Paulo - SP",74,2,3,2,"Mobiliado
Piscina
Varanda
Churrasqueira
Elevador",R$ 5.200 /mês,R$ 850
2507004517,"Rua Jerusalém, 60 - Vila Nova Conceição, São Paulo - SP",228,4,4,3,"Ar-condicionado
Área de serviço
Playground
Salão de festas
Escritório",R$ 19.990 /mês,R$ 3.600
2518115741,"Rua Garção Tinoco, 62 - Santana, São Paulo - SP",64,2,2,1,"Piscina
Academia
Elevador
Condomínio fechado
Jardim",R$ 1.500 /mês,R$ 750
2493541914,"Estrada de Itapecerica, 1528 - Vila Prel, São Paulo - SP",48,2,1,1,"Churrasqueira
Elevador
Condomínio fechado
Espaço gourmet
Área de serviço",R$ 1.900 /mês,R$ 750
2518917214,"Rua Alvorada, 735 - Vila Olímpia, São Paulo - SP",103,3,3,1,"Área de serviço
Playground
Salão de festas
Quadra poliesportiva
Salão de jogos",R$ 3.485 /mês,R$ 943
2517442997,"Itaim Bibi, São Paulo - SP",48,1,1,1,"Cozinha
Segurança 24h
Lavanderia",R$ 2.800 /mês,R$ 654
2500967565,"Rua Professor Atílio Innocenti, 957 - Vila Olímpia, São Paulo - SP",50,1,1,1,"Mobiliado
Piscina
Academia
Ar-condicionado
Garagem",R$ 3.000 /mês,R$ 900
2518950390,"Rua José Maria Lisboa, 1293 - Jardim América, São Paulo - SP",292,4,4,3,"Varanda
Elevador
Área de serviço
Jardim
Playground",R$ 10.000 /mês,R$ 5.000
2511422090,"Rua Pais de Araújo, 90 - Itaim Bibi, São Paulo - SP",64,2,1,1,"Varanda
Elevador
Área de serviço
Jardim
Playground",R$ 4.600 /mês,R$ 5.000
2512194331,"Rua Canário, 0 - Moema, São Paulo - SP",73,1,2,1,"Varanda
Elevador
Área de serviço
Jardim
Playground",R$ 3.000 /mês,R$ 1.080
2495927823,"Rua Quatá - Vila Olímpia, São Paulo - SP",59,2,2,1,"Mobiliado
Varanda
Ar-condicionado
Área de serviço
Quadra poliesportiva",R$ 3.000 /mês,R$ 831
2516882511,"Brooklin, São Paulo - SP",97,3,3,2,"Piscina
Churrasqueira
Elevador",R$ 3.700 /mês,R$ 1.300
2511874277,"Rua Periquito, 171 - Moema, São Paulo - SP",233,4,5,3,"Piscina
Varanda
Academia
Churrasqueira
Elevador",R$ 14.500 /mês,R$ 3.950
2516985687,"Rua Raul Pompéia, 401 - Pompeia, São Paulo - SP",60,2,1,2,"Piscina
Academia
Churrasqueira
Jardim
Playground",R$ 2.600 /mês,R$ 907
2518929805,"Rua Tuim, 536 - Moema, São Paulo - SP",60,2,1,1,"Área de serviço
Playground
Salão de festas",R$ 3.990 /mês,R$ 900
2519080601,"Rua Oscar Freire, 1948 - Pinheiros, São Paulo - SP",32,1,1,1,"Piscina
Mobiliado
Academia
Elevador
Condomínio fechado",R$ 2.900 /mês,R$ 857
2517702776,"Chácara Santo Antônio, São Paulo - SP",55,2,1,1,"Piscina
Academia
Churrasqueira
Segurança 24h
Playground",R$ 2.600 /mês,R$ 536
2518821808,"Jardim Paulista, São Paulo - SP",153,3,4,1,"Ar-condicionado
Área de serviço
Jardim
Salão de festas
Armário embutido",R$ 11.000 /mês,R$ 2.776
2502872997,"Rua Coronel Meireles, 279 - Penha, São Paulo - SP",57,2,1,2,"Piscina
Academia
Churrasqueira
Elevador
Condomínio fechado",R$ 2.000 /mês,R$ 2.776
2512616590,"Rua Campo Verde - Jardim Europa, São Paulo - SP",258,4,6,4,"Piscina
Varanda
Academia
Ar-condicionado
Cozinha",R$ 50.000 /mês,R$ 2.776
2517788794,"Rua Francisco Leitão, 640 - Pinheiros, São Paulo - SP",50,1,1,1,"Piscina
Área de serviço
Segurança 24h
Playground
Salão de festas",R$ 2.100 /mês,R$ 1.500
2517483890,"Rua Sergipe, 429 - Consolação, São Paulo - SP",160,3,1,2,"Mobiliado
Piscina
Varanda
Academia
Ar-condicionado",R$ 5.000 /mês,R$ 2.900
2513433837,"Rua Major Freire, 400 - Vila Monte Alegre, São Paulo - SP",57,2,2,2,"Piscina
Varanda gourmet
Academia
Churrasqueira
Elevador",R$ 2.500 /mês,R$ 576
2516050587,"Rua Cônego José Norberto, 195 - Saúde, São Paulo - SP",80,2,2,--,"Piscina
Varanda
Elevador
Cozinha
Playground",R$ 3.300 /mês,R$ 500
2517362013,"Avenida Clavásio Alves da Silva, 0 - Vila Siqueira, São Paulo - SP",74,2,2,2,"Elevador
Condomínio fechado
Aceita animais",R$ 1.450 /mês,R$ 660
2519727553,"Rua Baluarte - Vila Olímpia, São Paulo - SP",82,2,2,2,"Elevador
Condomínio fechado
Aceita animais",R$ 3.000 /mês,R$ 1.053
2518958892,"Jardim Marajoara, São Paulo - SP",62,2,2,1,"Mobiliado
Academia
Playground
Salão de festas
Vigia",R$ 1.358 /mês,R$ 592
2514618428,"Pinheiros, São Paulo - SP",119,3,4,2,"Varanda
Ar-condicionado
Garagem
Cozinha",R$ 8.000 /mês,R$ 1.450
2518030694,"Rua Doutor Mário Ferraz, 415 - Jardim Europa, São Paulo - SP",57,1,2,1,"Mobiliado
Piscina
Varanda
Academia
Ar-condicionado",R$ 6.000 /mês,R$ 1.216
2516136922,"Rua Serra de Bragança - Tatuapé, São Paulo - SP",52,2,2,2,"Mobiliado
Piscina
Varanda
Academia
Ar-condicionado",R$ 1.850 /mês,R$ 670
2510917484,"Rua Pamplona - Jardim Paulista, São Paulo - SP",65,2,2,2,"Piscina
Academia
Elevador
Espaço gourmet
Salão de festas",R$ 4.000 /mês,R$ 850
2516160438,"Tucuruvi, São Paulo - SP",45,1,1,1,"Piscina
Academia
Elevador
Espaço gourmet
Salão de festas",R$ 1.600 /mês,R$ 545
2498293598,"Rua Arapá - Vila Mascote, São Paulo - SP",62,2,2,1,Varanda,R$ 1.800 /mês,R$ 610
2498499485,"Rua Francisco Sá Barbosa, 17 - Luz, São Paulo - SP",55,2,1,1,"Varanda
Área de serviço
Próximo a transporte público",R$ 1.400 /mês,R$ 650
2518158263,"Alameda Ministro Rocha Azevedo - Cerqueira César, São Paulo - SP",77,1,1,2,"Mobiliado
Piscina
Varanda
Ar-condicionado
Elevador",R$ 6.900 /mês,R$ 1.436
2503596576,"Travessa Suzano, 99 - Jardins, São Paulo - SP",180,3,4,3,"Mobiliado
Piscina
Varanda
Ar-condicionado
Elevador",R$ 18.000 /mês,R$ 4.600
2518932654,"Rua Carlos Comenale, 96 - Bela Vista, São Paulo - SP",55,2,2,1,"Mobiliado
Varanda
Cozinha",R$ 2.800 /mês,R$ 781
2519132981,"Rua Oscar Freire, 2040 - Pinheiros, São Paulo - SP",52,2,1,1,"Mobiliado
Ar-condicionado
Área de serviço
Playground
Salão de festas",R$ 5.990 /mês,R$ 733
2519512803,"Rua Marcos Lopes, 272 - Moema, São Paulo - SP",70,1,1,1,"Mobiliado
Piscina
Academia
Churrasqueira
Ar-condicionado",R$ 6.500 /mês,R$ 1.200
2512952286,"Avenida Jurema, 602 - Moema, São Paulo - SP",196,4,5,4,"Ar-condicionado
Área de serviço
Armário na cozinha
Interfone",R$ 10.000 /mês,R$ 2.700
2510441891,"Avenida dos Carinás - Indianópolis, São Paulo - SP",27,1,1,--,"Piscina
Academia
Elevador
Espaço gourmet
Jardim",R$ 2.850 /mês,R$ 340
2516113849,"Rua Topázio, 335 - Vila Mariana, São Paulo - SP",107,3,3,2,"Garagem
Cozinha",R$ 790.000 /mês,R$ 1.039
2512566218,"Avenida Eusébio Matoso - Jardim Paulistano, São Paulo - SP",46,1,1,1,"Mobiliado
Piscina
Varanda
Ar-condicionado
Jardim",R$ 5.846 /mês,R$ 904
2517090979,"Rua Major Diogo, 750 - Bela Vista, São Paulo - SP",36,1,1,--,"Área de serviço
Segurança 24h",R$ 1.200 /mês,R$ 339
2515429314,"Alameda dos Jurupis, 896 - Moema, São Paulo - SP",74,2,1,1,"Piscina
Mobiliado
Academia
Elevador
Condomínio fechado",R$ 8.000 /mês,R$ 1.040
2494061401,"Vila Olímpia, São Paulo - SP",50,1,1,1,Mobiliado,R$ 4.700 /mês,R$ 679
2509101347,"Rua Batataes, 308 - Jardim Paulista, São Paulo - SP",78,2,1,1,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",R$ 4.129 /mês,R$ 1.198
2512568428,"Rua Vergueiro, 9024 - Vila Firmiano Pinto, São Paulo - SP",60,2,1,2,"Piscina
Varanda
Garagem
Elevador
Cozinha",R$ 1.500 /mês,R$ 673
2507718975,"Rua Jean Peltier, 311 - Brooklin, São Paulo - SP",62,1,1,1,"Mobiliado
Piscina
Varanda
Academia
Ar-condicionado",R$ 2.950 /mês,R$ 2.650
2510483504,"Rua Aureliano Guimarães - Vila Andrade, São Paulo - SP",270,4,2,4,"Piscina
Varanda gourmet
Churrasqueira
Elevador
Cozinha",R$ 2.800 /mês,R$ 3.800
2516498056,"Rua José Furtado de Mendonça - Jardim Monte Kemel, São Paulo - SP",55,2,1,1,Churrasqueira,R$ 1.400 /mês,R$ 600
2519052241,"Vila Suzana, São Paulo - SP",67,2,2,2,"Mobiliado
Piscina
Varanda gourmet
Academia
Churrasqueira",R$ 2.600 /mês,R$ 715
2517804076,"Rua Arizona - Brooklin, São Paulo - SP",42,1,1,1,"Piscina
Varanda
Churrasqueira
Ar-condicionado
Área de serviço",R$ 3.300 /mês,R$ 600
2516473293,"Cerqueira César, São Paulo - SP",65,2,1,1,"Piscina
Varanda
Quintal
Churrasqueira
Ar-condicionado",R$ 3.750 /mês,R$ 514
2518393702,"Rua Major Quedinho, 224 - Bela Vista, São Paulo - SP",93,1,2,2,"Mobiliado
Piscina
Varanda
Academia
Churrasqueira",R$ 2.800 /mês,R$ 1.080
2519851807,"Rua Sampaio Viana - Paraíso, São Paulo - SP",90,2,2,1,"Salão de festas
Armário na cozinha
Sala de jantar
TV a cabo",R$ 3.200 /mês,R$ 800
2512107292,"Rua Martiniano de Carvalho - Bela Vista, São Paulo - SP",56,2,1,1,"Piscina
Varanda
Varanda gourmet
Ar-condicionado
Elevador",R$ 3.800 /mês,R$ 1.124
2468960594,"Praça da República - República, São Paulo - SP",28,1,1,--,"Mobiliado
Piscina
Academia
Salão de festas
Armário na cozinha",R$ 2.100 /mês,R$ 480
2519155498,"Rua Comendador Gabriel Cotti, 113 - Vila Pereira Barreto, São Paulo - SP",47,1,1,1,"Churrasqueira
Elevador
Salão de festas
Depósito
Circuito de segurança",R$ 1.600 /mês,R$ 550
2512859522,"Rua Eugênio Lorenzetti - Pirituba, São Paulo - SP",54,1,1,1,"Elevador
Condomínio fechado
Área de serviço
Quadra poliesportiva
Interfone",R$ 840 /mês,R$ 511
2498979624,"Rua Ester Samara - Jardim Claudia, São Paulo - SP",50,2,1,1,"Academia
Churrasqueira
Segurança 24h
Playground
Salão de festas",R$ 1.000 /mês,R$ 470
2517436224,"Rua Visconde de Balsemão - Tatuapé, São Paulo - SP",63,2,1,1,"Mobiliado
Piscina
Varanda
Academia
Churrasqueira",R$ 1.700 /mês,R$ 420
2475997874,"Rua Marc Chagall - Jardim das Perdizes, São Paulo - SP",108,3,3,2,"Mobiliado
Piscina
Varanda gourmet
Academia
Churrasqueira",R$ 8.000 /mês,R$ 950
2498493884,"Rua Filipe Camarão - Tatuapé, São Paulo - SP",56,2,1,1,"Varanda
Elevador
Cozinha
Área de serviço
Interfone",R$ 1.950 /mês,R$ 695
2514074079,"Rua Sansão Alves dos Santos, 343 - Brooklin, São Paulo - SP",53,1,1,1,"Mobiliado
Piscina
Academia
Churrasqueira
Ar-condicionado",R$ 3.800 /mês,R$ 800
2492637085,"Rua Balthazar da Veiga - Vila Nova Conceição, São Paulo - SP",207,3,3,4,"Piscina
Varanda
Academia
Ar-condicionado
Elevador",R$ 15.000 /mês,R$ 2.380
2517097198,"Rua Doutor Brasílio Machado - Santa Cecília, São Paulo - SP",90,2,2,1,"Piscina
Cozinha
Jardim
Playground
Quadra poliesportiva",R$ 2.500 /mês,R$ 950
2518237785,"Rua Barão de Jaceguai, 908 - Campo Belo, São Paulo - SP",162,3,5,3,"Piscina
Varanda gourmet
Academia
Churrasqueira
Elevador",R$ 11.000 /mês,R$ 1.594
2512217393,"Rua Borges Lagoa, 1512 - Vila Clementino, São Paulo - SP",50,2,2,1,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Playground",R$ 2.990 /mês,R$ 502
2519850522,"Rua Sampaio Viana - Paraíso, São Paulo - SP",90,2,2,1,"Salão de festas
Armário na cozinha
Sala de jantar
TV a cabo",R$ 2.300 /mês,R$ 900
2515398520,"Barra Funda, São Paulo - SP",56,2,2,1,"Salão de festas
Armário na cozinha
Sala de jantar
TV a cabo",R$ 2.610 /mês,R$ 540
2516186404,"Rua Pereira Caldas - Jardim da Glória, São Paulo - SP",59,2,2,1,"Piscina
Academia
Churrasqueira
Elevador
Condomínio fechado",R$ 3.200 /mês,R$ 500
2518471111,"Rua Professor Arnaldo João Semeraro, 485 - Jardim Santa Emília, São Paulo - SP",51,2,1,--,"Churrasqueira
Elevador
Condomínio fechado
Aceita animais
Salão de festas",R$ 1.550 /mês,R$ 364
2518559478,"Ipiranga, São Paulo - SP",88,2,2,1,"Área de serviço
Armário embutido
Armário na cozinha",R$ 1.850 /mês,R$ 325
2516410300,"Avenida Washington Luís, 1576 - Chácara Flora, São Paulo - SP",370,4,5,4,"Piscina
Varanda
Academia
Churrasqueira
Cozinha",R$ 16.000 /mês,R$ 2.344
2518927780,"Avenida Adolfo Pinheiro, 760 - Santo Amaro, São Paulo - SP",94,3,2,2,"Playground
Salão de festas
Quadra poliesportiva
Interfone
Salão de jogos",R$ 3.485 /mês,R$ 877
2491828391,"Rua Doutor Mário Vicente, 1416 - Ipiranga, São Paulo - SP",49,1,1,1,"Mobiliado
Piscina
Academia
Churrasqueira
Ar-condicionado",R$ 2.700 /mês,R$ 490
2513966424,"Avenida Vereador José Diniz - Campo Belo, São Paulo - SP",40,1,1,1,"Piscina
Churrasqueira
Área de serviço
Jardim
Armário na cozinha",R$ 1.800 /mês,R$ 603
2518273990,"Avenida Doutor Mário Vilas Boas Rodrigues - Santo Amaro, São Paulo - SP",65,2,2,1,"Piscina
Academia
Churrasqueira
Playground
Quadra poliesportiva",R$ 2.900 /mês,R$ 656
2513344696,"Rua Michigan - Brooklin, São Paulo - SP",34,1,1,1,"Mobiliado
Piscina
Academia
Jardim
Playground",R$ 2.100 /mês,R$ 450
2501267687,"Rua Professor Atílio Innocenti - Vila Olímpia, São Paulo - SP",55,2,2,1,"Mobiliado
Piscina
Academia
Churrasqueira
Elevador",R$ 4.500 /mês,R$ 1.401
2517472075,"Rua Quatá, 339 - Vila Olímpia, São Paulo - SP",55,1,1,1,"Mobiliado
Piscina
Varanda
Academia
Jardim",R$ 3.500 /mês,R$ 670
2510672776,"Rua Barão de Monte Santo - Móoca, São Paulo - SP",62,1,1,2,"Piscina
Varanda
Elevador
Área de serviço
Salão de festas",R$ 1.500 /mês,R$ 680
2510820714,"Rua Guarará - Jardim Paulista, São Paulo - SP",45,1,1,1,"Mobiliado
Piscina
Academia
Churrasqueira
Ar-condicionado",R$ 4.000 /mês,R$ 992
2517386554,"Praça Júlio Mesquita - Santa Ifigênia, São Paulo - SP",40,1,1,--,Elevador,R$ 1.200 /mês,R$ 992
2518081499,"Vila Andrade, São Paulo - SP",38,1,1,1,Mobiliado,R$ 2.030 /mês,R$ 800
2509219082,"Rua Alvorada, 1009 - Vila Olímpia, São Paulo - SP",52,2,1,1,"Mobiliado
Piscina
Academia
Ar-condicionado
Elevador",R$ 3.265 /mês,R$ 1.025
2516003812,"Rua da Consolação, 3101 - Consolação, São Paulo - SP",26,1,1,1,"Piscina
Mobiliado
Academia
Elevador
Condomínio fechado",R$ 3.000 /mês,R$ 1.074
2502741140,"Rua Alves Guimarães, 1450 - Pinheiros, São Paulo - SP",25,1,1,--,"Piscina
Mobiliado
Academia
Elevador
Condomínio fechado",R$ 2.900 /mês,R$ 241
2511519179,"Rua Inácio de Barros Accioly - Lajeado, São Paulo - SP",50,2,1,1,"Churrasqueira
Condomínio fechado
Jardim
Playground",R$ 1.200 /mês,R$ 241
2519635076,"Rua Francisco José da Silva - Morumbi, São Paulo - SP",70,3,2,2,"Varanda
Elevador
Playground
Salão de festas
Quadra poliesportiva",R$ 2.600 /mês,R$ 550
2513481180,"Rua Itacema, 184 - Itaim Bibi, São Paulo - SP",97,2,2,1,"Mobiliado
Ar-condicionado
Área de serviço
Vigia",R$ 5.000 /mês,R$ 1.300
2517454828,"Rua Benedito Lapin - Itaim Bibi, São Paulo - SP",151,3,4,3,"Cozinha
Espaço gourmet
Área de serviço
Lavanderia
Salão de jogos",R$ 13.400 /mês,R$ 2.600
2517363519,"Rua Jaraguá, 737 - Bom Retiro, São Paulo - SP",58,2,2,2,"Piscina
Academia
Churrasqueira
Cozinha
Espaço gourmet",R$ 2.300 /mês,R$ 618
2509414707,"Rua Pascal, 329 - Campo Belo, São Paulo - SP",320,4,5,4,"Cozinha
Área de serviço
Interfone
Aquecimento",R$ 10.000 /mês,R$ 3.101
2516164747,"Rua Fernandes Moreira, 2000 - Chácara Santo Antônio, São Paulo - SP",95,3,3,2,"Piscina
Academia
Churrasqueira
Espaço gourmet
Segurança 24h",R$ 4.200 /mês,R$ 680
2517789532,"Rua Cancioneiro de Évora - Brooklin, São Paulo - SP",106,3,3,2,"Piscina
Churrasqueira
Jardim
Playground
Piscina infantil",R$ 4.500 /mês,R$ 1.100
2508527491,"Rua Barão do Bananal, 490 - Pompeia, São Paulo - SP",75,2,2,2,"Piscina
Churrasqueira
Jardim
Playground
Piscina infantil",R$ 2.300 /mês,R$ 750
2514150492,"Jardim Dom Bosco, São Paulo - SP",100,2,2,2,"Piscina
Varanda
Quintal
Churrasqueira
Ar-condicionado",R$ 4.000 /mês,R$ 1.100
2519066200,"Campo Belo, São Paulo - SP",234,3,4,4,"Piscina
Varanda gourmet
Churrasqueira
Academia
Elevador",R$ 15.000 /mês,R$ 1.780
2513804588,"Rua Doutor Djalma Pinheiro Franco, 829 - Vila Mascote, São Paulo - SP",50,2,1,1,"Piscina
Academia
Churrasqueira
Ar-condicionado
Elevador",R$ 2.500 /mês,R$ 474
2491929795,"Rua Tucuna, 606 - Perdizes, São Paulo - SP",60,2,1,2,"Piscina
Varanda
Academia
Elevador
Condomínio fechado",R$ 3.000 /mês,R$ 830
2515917116,"Rua Barão do Triunfo, 1052 - Brooklin, São Paulo - SP",178,4,5,3,"Espaço gourmet
Salão de jogos
Spa",R$ 11.700 /mês,R$ 1.380
2512730674,"Avenida Doutor Mário Vilas Boas Rodrigues, 175 - Santo Amaro, São Paulo - SP",65,1,2,2,"Piscina
Churrasqueira
Ar-condicionado
Elevador
Área de serviço",R$ 3.000 /mês,R$ 615
2514191130,"Rua Basílio da Cunha, 401 - Aclimação, São Paulo - SP",83,2,1,--,"Piscina
Churrasqueira
Ar-condicionado
Elevador
Área de serviço",R$ 1.690 /mês,R$ 220
2511886491,"Rua Estero Belaco - Saúde, São Paulo - SP",64,2,2,1,"Piscina
Churrasqueira
Ar-condicionado
Elevador
Área de serviço",R$ 2.700 /mês,R$ 664
2515214152,"Rua França Pinto, 1255 - Vila Mariana, São Paulo - SP",80,2,1,1,Salão de festas,R$ 3.800 /mês,R$ 760
2517357284,"Rua Helena, 151 - Vila Olímpia, São Paulo - SP",124,4,2,3,"Área de serviço
Playground
Salão de festas
Quadra poliesportiva
Interfone",R$ 8.490 /mês,R$ 1.600
2516187180,"Rua Leopoldo Couto Magalhães Júnior - Itaim Bibi, São Paulo - SP",62,1,2,1,"Mobiliado
Piscina
Varanda
Varanda gourmet
Academia",R$ 10.500 /mês,R$ 1.271
2516975733,"Rua Caramuru, 1164 - Saúde, São Paulo - SP",41,1,1,1,"Piscina
Varanda
Academia
Churrasqueira
Garagem",R$ 2.600 /mês,R$ 490
2514641932,"Rua Barão de Iguape - Liberdade, São Paulo - SP",50,2,1,1,"Cozinha
Condomínio fechado
Área de serviço",R$ 1.800 /mês,R$ 275
2514354825,"Rua Helena, 151 - Vila Olímpia, São Paulo - SP",93,2,2,2,"Piscina
Varanda
Academia
Churrasqueira
Ar-condicionado",R$ 8.000 /mês,R$ 1.100
2505694663,"Avenida Portugal, 270 - Brooklin, São Paulo - SP",163,4,5,3,"Piscina
Varanda
Área de serviço
Jardim
Salão de festas",R$ 6.500 /mês,R$ 2.371
2504088605,"Rua Nebraska, 401 - Brooklin, São Paulo - SP",315,4,4,5,"Ar-condicionado
Área de serviço
Playground
Salão de festas
Quadra poliesportiva",R$ 6.985 /mês,R$ 3.300
2512446368,"Moema, São Paulo - SP",105,3,4,1,"Mobiliado
Área de serviço
Sala de jantar
Mais de um andar",R$ 5.900 /mês,R$ 990
2514304489,"Consolação, São Paulo - SP",43,1,1,1,"Mobiliado
Piscina
Varanda
Academia
Churrasqueira",R$ 2.400 /mês,R$ 490
2517270789,"Rua Carlos Petit, 232 - Vila Mariana, São Paulo - SP",33,1,1,1,"Churrasqueira
Elevador
Aceita animais
Salão de festas
Interfone",R$ 1.400 /mês,R$ 524
2518430244,"Belém, São Paulo - SP",59,2,2,1,"Academia
Churrasqueira
Área de serviço
Playground
Salão de festas",R$ 2.300 /mês,R$ 378
2516585728,"Rua Henrique Braglia - Parada Inglesa, São Paulo - SP",60,2,1,1,"Mobiliado
Cozinha",R$ 2.950 /mês,R$ 378
2510378924,"Rua Carlos Comenale - Bela Vista, São Paulo - SP",40,1,1,1,"Varanda
Área de serviço",R$ 2.600 /mês,R$ 602
2517495165,"Rua Gomes de Carvalho - Vila Olímpia, São Paulo - SP",30,1,1,1,"Piscina
Academia
Segurança 24h
TV a cabo
Salão de jogos",R$ 3.200 /mês,R$ 1.200
2518067317,"Campo Belo, São Paulo - SP",60,2,2,1,"Churrasqueira
Segurança 24h
Playground
Salão de festas",R$ 3.400 /mês,R$ 780
2516396338,"Rua Pedroso Alvarenga, 505 - Itaim Bibi, São Paulo - SP",48,1,1,1,"Cozinha
Área de serviço
Interfone",R$ 2.000 /mês,R$ 830
2506421284,"Avenida Santo Amaro - Vila Nova Conceição, São Paulo - SP",70,1,1,--,Cozinha,R$ 1.950 /mês,R$ 230
2512567483,"Rua Coronel Joaquim Ferreira Lobo - Itaim Bibi, São Paulo - SP",38,1,1,1,"Mobiliado
Piscina
Ar-condicionado
Jardim
Armário na cozinha",R$ 3.970 /mês,R$ 800
2516675086,"Campo Belo, São Paulo - SP",35,1,1,1,"Piscina
Área de serviço
Salão de festas
Lavanderia
Sauna",R$ 2.500 /mês,R$ 793
2488805437,"Avenida Jabaquara - Mirandópolis, São Paulo - SP",52,2,1,1,Elevador,R$ 1.800 /mês,R$ 1.029
2519882777,"Avenida Pavão, 333 - Moema, São Paulo - SP",60,2,2,1,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Área de serviço",R$ 2.900 /mês,R$ 900
2519094482,"Bela Vista, São Paulo - SP",35,1,1,1,"Mobiliado
Piscina
Sauna",R$ 2.400 /mês,R$ 540
2518175903,"Brás, São Paulo - SP",90,3,1,--,"Área de serviço
Armário embutido
Armário na cozinha",R$ 1.350 /mês,R$ 580
2510796481,"Rua Gomes de Carvalho, 850 - Vila Olímpia, São Paulo - SP",45,1,1,1,"Piscina
Academia
Elevador
Lavanderia
Salão de jogos",R$ 6.000 /mês,R$ 580
2502425893,"Itaim Bibi, São Paulo - SP",103,2,1,1,"Academia
Jardim
Playground
Salão de festas
Sala de jantar",R$ 4.700 /mês,R$ 1.031
2494684275,"Jardim Paulista, São Paulo - SP",307,3,3,4,Cozinha,R$ 19.500 /mês,R$ 4.100
2509079490,"Rua Professor José Leite e Oiticica - Brooklin, São Paulo - SP",69,2,2,1,"Piscina
Academia
Elevador
Condomínio fechado
Espaço gourmet",R$ 5.780 /mês,R$ 1.081
2512050106,"Brooklin, São Paulo - SP",66,2,1,--,"Quintal
Área de serviço
Armário na cozinha
Interfone",R$ 2.550 /mês,R$ 864
